HDR,SYSTEM FREQUENCY DATA
FREQ,20181011060015,50.022
FREQ,20181011060030,50.050
FREQ,20181011060045,50.032
FREQ,20181011060100,50.065
FREQ,20181011060115,50.047
FREQ,20181011060130,50.042
FREQ,20181011060145,50.017
FREQ,20181011060200,49.960
FREQ,20181011060215,49.932
FREQ,20181011060230,49.957
FREQ,20181011060245,49.925
FREQ,20181011060300,49.887
FREQ,20181011060315,49.865
FREQ,20181011060330,49.885
FREQ,20181011060345,49.905
FREQ,20181011060400,49.915
FREQ,20181011060415,49.872
FREQ,20181011060430,49.912
FREQ,20181011060445,49.915
FREQ,20181011060500,49.902
FREQ,20181011060515,49.877
FREQ,20181011060530,49.872
FREQ,20181011060545,49.808
FREQ,20181011060600,49.855
FREQ,20181011060615,49.860
FREQ,20181011060630,49.828
FREQ,20181011060645,49.815
FREQ,20181011060700,49.830
FREQ,20181011060715,49.845
FREQ,20181011060730,49.895
FREQ,20181011060745,49.885
FREQ,20181011060800,49.885
FREQ,20181011060815,49.880
FREQ,20181011060830,49.860
FREQ,20181011060845,49.890
FREQ,20181011060900,49.882
FREQ,20181011060915,49.892
FREQ,20181011060930,49.890
FREQ,20181011060945,49.930
FREQ,20181011061000,49.965
FREQ,20181011061015,50.002
FREQ,20181011061030,50.010
FREQ,20181011061045,50.035
FREQ,20181011061100,50.030
FREQ,20181011061115,50.035
FREQ,20181011061130,50.057
FREQ,20181011061145,50.082
FREQ,20181011061200,50.085
FREQ,20181011061215,50.077
FREQ,20181011061230,50.100
FREQ,20181011061245,50.115
FREQ,20181011061300,50.117
FREQ,20181011061315,50.135
FREQ,20181011061330,50.137
FREQ,20181011061345,50.110
FREQ,20181011061400,50.072
FREQ,20181011061415,50.082
FREQ,20181011061430,50.085
FREQ,20181011061445,49.992
FREQ,20181011061500,49.967
FREQ,20181011061515,49.987
FREQ,20181011061530,49.995
FREQ,20181011061545,50.010
FREQ,20181011061600,50.000
FREQ,20181011061615,50.037
FREQ,20181011061630,50.030
FREQ,20181011061645,50.060
FREQ,20181011061700,50.040
FREQ,20181011061715,50.035
FREQ,20181011061730,50.015
FREQ,20181011061745,49.985
FREQ,20181011061800,50.025
FREQ,20181011061815,50.022
FREQ,20181011061830,50.010
FREQ,20181011061845,50.037
FREQ,20181011061900,50.030
FREQ,20181011061915,50.035
FREQ,20181011061930,50.020
FREQ,20181011061945,50.045
FREQ,20181011062000,50.047
FREQ,20181011062015,49.910
FREQ,20181011062030,49.985
FREQ,20181011062045,50.052
FREQ,20181011062100,50.017
FREQ,20181011062115,50.042
FREQ,20181011062130,50.055
FREQ,20181011062145,50.097
FREQ,20181011062200,50.105
FREQ,20181011062215,50.085
FREQ,20181011062230,50.107
FREQ,20181011062245,50.115
FREQ,20181011062300,50.122
FREQ,20181011062315,50.160
FREQ,20181011062330,50.183
FREQ,20181011062345,50.195
FREQ,20181011062400,50.203
FREQ,20181011062415,50.220
FREQ,20181011062430,50.223
FREQ,20181011062445,50.236
FREQ,20181011062500,50.231
FREQ,20181011062515,50.215
FREQ,20181011062530,50.213
FREQ,20181011062545,50.215
FREQ,20181011062600,50.203
FREQ,20181011062615,50.185
FREQ,20181011062630,50.175
FREQ,20181011062645,50.173
FREQ,20181011062700,50.180
FREQ,20181011062715,50.193
FREQ,20181011062730,50.183
FREQ,20181011062745,50.175
FREQ,20181011062800,50.173
FREQ,20181011062815,50.168
FREQ,20181011062830,50.178
FREQ,20181011062845,50.163
FREQ,20181011062900,50.140
FREQ,20181011062915,50.115
FREQ,20181011062930,50.125
FREQ,20181011062945,50.095
FREQ,20181011063000,50.080
FREQ,20181011063015,50.092
FREQ,20181011063030,50.087
FREQ,20181011063045,50.080
FREQ,20181011063100,50.070
FREQ,20181011063115,50.047
FREQ,20181011063130,50.060
FREQ,20181011063145,50.060
FREQ,20181011063200,50.037
FREQ,20181011063215,50.037
FREQ,20181011063230,50.047
FREQ,20181011063245,50.022
FREQ,20181011063300,50.040
FREQ,20181011063315,50.030
FREQ,20181011063330,50.025
FREQ,20181011063345,50.042
FREQ,20181011063400,50.022
FREQ,20181011063415,50.002
FREQ,20181011063430,49.980
FREQ,20181011063445,50.012
FREQ,20181011063500,49.975
FREQ,20181011063515,49.970
FREQ,20181011063530,49.990
FREQ,20181011063545,49.990
FREQ,20181011063600,49.995
FREQ,20181011063615,49.977
FREQ,20181011063630,49.985
FREQ,20181011063645,49.992
FREQ,20181011063700,50.002
FREQ,20181011063715,49.965
FREQ,20181011063730,49.970
FREQ,20181011063745,50.000
FREQ,20181011063800,49.990
FREQ,20181011063815,49.982
FREQ,20181011063830,49.967
FREQ,20181011063845,49.942
FREQ,20181011063900,49.930
FREQ,20181011063915,49.947
FREQ,20181011063930,49.950
FREQ,20181011063945,49.937
FREQ,20181011064000,49.910
FREQ,20181011064015,49.872
FREQ,20181011064030,49.892
FREQ,20181011064045,49.882
FREQ,20181011064100,49.885
FREQ,20181011064115,49.870
FREQ,20181011064130,49.907
FREQ,20181011064145,49.882
FREQ,20181011064200,49.857
FREQ,20181011064215,49.857
FREQ,20181011064230,49.820
FREQ,20181011064245,49.825
FREQ,20181011064300,49.840
FREQ,20181011064315,49.897
FREQ,20181011064330,49.885
FREQ,20181011064345,49.920
FREQ,20181011064400,49.900
FREQ,20181011064415,49.930
FREQ,20181011064430,49.950
FREQ,20181011064445,49.925
FREQ,20181011064500,49.915
FREQ,20181011064515,49.917
FREQ,20181011064530,49.932
FREQ,20181011064545,49.897
FREQ,20181011064600,49.880
FREQ,20181011064615,49.865
FREQ,20181011064630,49.895
FREQ,20181011064645,49.900
FREQ,20181011064700,49.887
FREQ,20181011064715,49.912
FREQ,20181011064730,49.925
FREQ,20181011064745,49.920
FREQ,20181011064800,49.897
FREQ,20181011064815,49.895
FREQ,20181011064830,49.897
FREQ,20181011064845,49.900
FREQ,20181011064900,49.932
FREQ,20181011064915,49.905
FREQ,20181011064930,49.897
FREQ,20181011064945,49.900
FREQ,20181011065000,49.910
FREQ,20181011065015,49.912
FREQ,20181011065030,49.895
FREQ,20181011065045,49.880
FREQ,20181011065100,49.870
FREQ,20181011065115,49.882
FREQ,20181011065130,49.895
FREQ,20181011065145,49.892
FREQ,20181011065200,49.902
FREQ,20181011065215,49.882
FREQ,20181011065230,49.882
FREQ,20181011065245,49.875
FREQ,20181011065300,49.857
FREQ,20181011065315,49.897
FREQ,20181011065330,49.885
FREQ,20181011065345,49.892
FREQ,20181011065400,49.872
FREQ,20181011065415,49.860
FREQ,20181011065430,49.862
FREQ,20181011065445,49.875
FREQ,20181011065500,49.880
FREQ,20181011065515,49.895
FREQ,20181011065530,49.890
FREQ,20181011065545,49.902
FREQ,20181011065600,49.910
FREQ,20181011065615,49.910
FREQ,20181011065630,49.925
FREQ,20181011065645,49.925
FREQ,20181011065700,49.915
FREQ,20181011065715,49.922
FREQ,20181011065730,49.900
FREQ,20181011065745,49.917
FREQ,20181011065800,49.935
FREQ,20181011065815,49.935
FREQ,20181011065830,49.940
FREQ,20181011065845,49.925
FREQ,20181011065900,49.920
FREQ,20181011065915,49.917
FREQ,20181011065930,49.937
FREQ,20181011065945,49.992
FREQ,20181011070000,50.050
FREQ,20181011070015,50.040
FREQ,20181011070030,50.075
FREQ,20181011070045,50.062
FREQ,20181011070100,50.107
FREQ,20181011070115,50.120
FREQ,20181011070130,50.137
FREQ,20181011070145,50.163
FREQ,20181011070200,50.132
FREQ,20181011070215,50.080
FREQ,20181011070230,50.095
FREQ,20181011070245,50.070
FREQ,20181011070300,50.077
FREQ,20181011070315,50.085
FREQ,20181011070330,50.070
FREQ,20181011070345,50.085
FREQ,20181011070400,50.110
FREQ,20181011070415,50.105
FREQ,20181011070430,50.105
FREQ,20181011070445,50.087
FREQ,20181011070500,50.085
FREQ,20181011070515,50.032
FREQ,20181011070530,50.045
FREQ,20181011070545,50.042
FREQ,20181011070600,50.085
FREQ,20181011070615,50.067
FREQ,20181011070630,50.047
FREQ,20181011070645,50.062
FREQ,20181011070700,50.030
FREQ,20181011070715,50.080
FREQ,20181011070730,50.060
FREQ,20181011070745,50.085
FREQ,20181011070800,50.077
FREQ,20181011070815,50.070
FREQ,20181011070830,50.067
FREQ,20181011070845,50.072
FREQ,20181011070900,50.082
FREQ,20181011070915,50.060
FREQ,20181011070930,50.065
FREQ,20181011070945,50.100
FREQ,20181011071000,50.112
FREQ,20181011071015,50.115
FREQ,20181011071030,50.117
FREQ,20181011071045,50.112
FREQ,20181011071100,50.140
FREQ,20181011071115,50.125
FREQ,20181011071130,50.132
FREQ,20181011071145,50.122
FREQ,20181011071200,50.112
FREQ,20181011071215,50.107
FREQ,20181011071230,50.122
FREQ,20181011071245,50.102
FREQ,20181011071300,50.105
FREQ,20181011071315,50.102
FREQ,20181011071330,50.107
FREQ,20181011071345,50.120
FREQ,20181011071400,50.105
FREQ,20181011071415,50.092
FREQ,20181011071430,50.085
FREQ,20181011071445,50.082
FREQ,20181011071500,50.095
FREQ,20181011071515,50.060
FREQ,20181011071530,50.057
FREQ,20181011071545,50.062
FREQ,20181011071600,50.070
FREQ,20181011071615,50.057
FREQ,20181011071630,50.057
FREQ,20181011071645,50.040
FREQ,20181011071700,50.050
FREQ,20181011071715,50.050
FREQ,20181011071730,50.067
FREQ,20181011071745,50.075
FREQ,20181011071800,50.080
FREQ,20181011071815,50.075
FREQ,20181011071830,50.042
FREQ,20181011071845,50.065
FREQ,20181011071900,49.982
FREQ,20181011071915,50.052
FREQ,20181011071930,50.037
FREQ,20181011071945,50.037
FREQ,20181011072000,50.040
FREQ,20181011072015,50.025
FREQ,20181011072030,50.012
FREQ,20181011072045,50.005
FREQ,20181011072100,50.025
FREQ,20181011072115,50.020
FREQ,20181011072130,50.035
FREQ,20181011072145,50.062
FREQ,20181011072200,50.040
FREQ,20181011072215,50.057
FREQ,20181011072230,50.032
FREQ,20181011072245,50.045
FREQ,20181011072300,50.067
FREQ,20181011072315,50.072
FREQ,20181011072330,50.055
FREQ,20181011072345,50.065
FREQ,20181011072400,50.055
FREQ,20181011072415,50.050
FREQ,20181011072430,50.070
FREQ,20181011072445,50.065
FREQ,20181011072500,50.055
FREQ,20181011072515,50.062
FREQ,20181011072530,50.080
FREQ,20181011072545,50.095
FREQ,20181011072600,50.102
FREQ,20181011072615,50.100
FREQ,20181011072630,50.120
FREQ,20181011072645,50.120
FREQ,20181011072700,50.130
FREQ,20181011072715,50.112
FREQ,20181011072730,50.115
FREQ,20181011072745,50.102
FREQ,20181011072800,50.105
FREQ,20181011072815,50.067
FREQ,20181011072830,50.110
FREQ,20181011072845,50.135
FREQ,20181011072900,50.135
FREQ,20181011072915,50.120
FREQ,20181011072930,50.105
FREQ,20181011072945,50.102
FREQ,20181011073000,50.097
FREQ,20181011073015,50.102
FREQ,20181011073030,50.102
FREQ,20181011073045,50.092
FREQ,20181011073100,50.087
FREQ,20181011073115,50.087
FREQ,20181011073130,50.077
FREQ,20181011073145,50.047
FREQ,20181011073200,50.045
FREQ,20181011073215,49.992
FREQ,20181011073230,49.997
FREQ,20181011073245,50.032
FREQ,20181011073300,50.022
FREQ,20181011073315,50.010
FREQ,20181011073330,50.015
FREQ,20181011073345,49.990
FREQ,20181011073400,49.975
FREQ,20181011073415,49.962
FREQ,20181011073430,49.982
FREQ,20181011073445,50.012
FREQ,20181011073500,50.005
FREQ,20181011073515,50.012
FREQ,20181011073530,50.030
FREQ,20181011073545,50.027
FREQ,20181011073600,50.025
FREQ,20181011073615,50.017
FREQ,20181011073630,50.022
FREQ,20181011073645,50.040
FREQ,20181011073700,50.040
FREQ,20181011073715,50.002
FREQ,20181011073730,49.995
FREQ,20181011073745,50.020
FREQ,20181011073800,50.002
FREQ,20181011073815,49.957
FREQ,20181011073830,49.982
FREQ,20181011073845,50.015
FREQ,20181011073900,50.037
FREQ,20181011073915,50.040
FREQ,20181011073930,50.020
FREQ,20181011073945,50.007
FREQ,20181011074000,49.985
FREQ,20181011074015,49.980
FREQ,20181011074030,49.977
FREQ,20181011074045,50.000
FREQ,20181011074100,50.010
FREQ,20181011074115,50.002
FREQ,20181011074130,50.007
FREQ,20181011074145,50.027
FREQ,20181011074200,49.995
FREQ,20181011074215,50.015
FREQ,20181011074230,49.990
FREQ,20181011074245,50.005
FREQ,20181011074300,49.997
FREQ,20181011074315,49.965
FREQ,20181011074330,49.980
FREQ,20181011074345,50.007
FREQ,20181011074400,50.015
FREQ,20181011074415,49.990
FREQ,20181011074430,49.932
FREQ,20181011074445,49.977
FREQ,20181011074500,49.992
FREQ,20181011074515,49.987
FREQ,20181011074530,49.980
FREQ,20181011074545,49.962
FREQ,20181011074600,49.947
FREQ,20181011074615,49.952
FREQ,20181011074630,49.965
FREQ,20181011074645,49.960
FREQ,20181011074700,49.955
FREQ,20181011074715,49.947
FREQ,20181011074730,49.932
FREQ,20181011074745,49.965
FREQ,20181011074800,49.925
FREQ,20181011074815,49.937
FREQ,20181011074830,49.927
FREQ,20181011074845,49.952
FREQ,20181011074900,49.935
FREQ,20181011074915,49.935
FREQ,20181011074930,49.917
FREQ,20181011074945,49.907
FREQ,20181011075000,49.912
FREQ,20181011075015,49.852
FREQ,20181011075030,49.850
FREQ,20181011075045,49.842
FREQ,20181011075100,49.847
FREQ,20181011075115,49.872
FREQ,20181011075130,49.855
FREQ,20181011075145,49.890
FREQ,20181011075200,49.895
FREQ,20181011075215,49.897
FREQ,20181011075230,49.910
FREQ,20181011075245,49.875
FREQ,20181011075300,49.877
FREQ,20181011075315,49.885
FREQ,20181011075330,49.905
FREQ,20181011075345,49.902
FREQ,20181011075400,49.890
FREQ,20181011075415,49.882
FREQ,20181011075430,49.885
FREQ,20181011075445,49.887
FREQ,20181011075500,49.865
FREQ,20181011075515,49.872
FREQ,20181011075530,49.892
FREQ,20181011075545,49.905
FREQ,20181011075600,49.907
FREQ,20181011075615,49.912
FREQ,20181011075630,49.922
FREQ,20181011075645,49.910
FREQ,20181011075700,49.927
FREQ,20181011075715,49.932
FREQ,20181011075730,49.935
FREQ,20181011075745,49.945
FREQ,20181011075800,49.955
FREQ,20181011075815,49.965
FREQ,20181011075830,49.970
FREQ,20181011075845,49.985
FREQ,20181011075900,49.957
FREQ,20181011075915,49.975
FREQ,20181011075930,49.965
FREQ,20181011075945,49.977
FREQ,20181011080000,49.977
FREQ,20181011080015,49.965
FREQ,20181011080030,49.970
FREQ,20181011080045,49.935
FREQ,20181011080100,49.940
FREQ,20181011080115,49.925
FREQ,20181011080130,49.897
FREQ,20181011080145,49.907
FREQ,20181011080200,49.910
FREQ,20181011080215,49.912
FREQ,20181011080230,49.927
FREQ,20181011080245,49.947
FREQ,20181011080300,49.930
FREQ,20181011080315,49.930
FREQ,20181011080330,49.922
FREQ,20181011080345,49.930
FREQ,20181011080400,49.940
FREQ,20181011080415,49.952
FREQ,20181011080430,49.967
FREQ,20181011080445,49.952
FREQ,20181011080500,49.940
FREQ,20181011080515,49.920
FREQ,20181011080530,49.927
FREQ,20181011080545,49.910
FREQ,20181011080600,49.910
FREQ,20181011080615,49.895
FREQ,20181011080630,49.890
FREQ,20181011080645,49.910
FREQ,20181011080700,49.937
FREQ,20181011080715,49.957
FREQ,20181011080730,49.950
FREQ,20181011080745,49.960
FREQ,20181011080800,49.955
FREQ,20181011080815,49.992
FREQ,20181011080830,49.975
FREQ,20181011080845,50.000
FREQ,20181011080900,49.970
FREQ,20181011080915,49.942
FREQ,20181011080930,49.927
FREQ,20181011080945,49.940
FREQ,20181011081000,49.945
FREQ,20181011081015,49.940
FREQ,20181011081030,49.907
FREQ,20181011081045,49.950
FREQ,20181011081100,49.960
FREQ,20181011081115,49.930
FREQ,20181011081130,49.940
FREQ,20181011081145,49.950
FREQ,20181011081200,49.960
FREQ,20181011081215,49.945
FREQ,20181011081230,49.920
FREQ,20181011081245,49.930
FREQ,20181011081300,49.942
FREQ,20181011081315,49.970
FREQ,20181011081330,49.957
FREQ,20181011081345,49.942
FREQ,20181011081400,49.965
FREQ,20181011081415,49.980
FREQ,20181011081430,49.982
FREQ,20181011081445,49.975
FREQ,20181011081500,49.970
FREQ,20181011081515,49.977
FREQ,20181011081530,49.952
FREQ,20181011081545,49.972
FREQ,20181011081600,49.937
FREQ,20181011081615,49.947
FREQ,20181011081630,49.955
FREQ,20181011081645,49.985
FREQ,20181011081700,49.975
FREQ,20181011081715,49.987
FREQ,20181011081730,49.975
FREQ,20181011081745,49.965
FREQ,20181011081800,49.955
FREQ,20181011081815,49.950
FREQ,20181011081830,49.945
FREQ,20181011081845,49.972
FREQ,20181011081900,49.947
FREQ,20181011081915,49.930
FREQ,20181011081930,49.947
FREQ,20181011081945,49.970
FREQ,20181011082000,49.960
FREQ,20181011082015,49.955
FREQ,20181011082030,49.957
FREQ,20181011082045,49.980
FREQ,20181011082100,49.960
FREQ,20181011082115,49.965
FREQ,20181011082130,49.947
FREQ,20181011082145,49.975
FREQ,20181011082200,49.977
FREQ,20181011082215,49.972
FREQ,20181011082230,49.957
FREQ,20181011082245,49.950
FREQ,20181011082300,49.965
FREQ,20181011082315,49.937
FREQ,20181011082330,49.950
FREQ,20181011082345,49.935
FREQ,20181011082400,49.970
FREQ,20181011082415,49.972
FREQ,20181011082430,49.960
FREQ,20181011082445,49.957
FREQ,20181011082500,49.992
FREQ,20181011082515,49.970
FREQ,20181011082530,49.980
FREQ,20181011082545,49.955
FREQ,20181011082600,49.965
FREQ,20181011082615,49.942
FREQ,20181011082630,49.940
FREQ,20181011082645,49.977
FREQ,20181011082700,49.945
FREQ,20181011082715,49.970
FREQ,20181011082730,49.955
FREQ,20181011082745,49.932
FREQ,20181011082800,49.900
FREQ,20181011082815,49.912
FREQ,20181011082830,49.907
FREQ,20181011082845,49.920
FREQ,20181011082900,49.912
FREQ,20181011082915,49.915
FREQ,20181011082930,49.922
FREQ,20181011082945,49.932
FREQ,20181011083000,49.917
FREQ,20181011083015,49.915
FREQ,20181011083030,49.935
FREQ,20181011083045,49.952
FREQ,20181011083100,49.910
FREQ,20181011083115,49.922
FREQ,20181011083130,49.960
FREQ,20181011083145,49.957
FREQ,20181011083200,49.962
FREQ,20181011083215,49.960
FREQ,20181011083230,49.942
FREQ,20181011083245,49.942
FREQ,20181011083300,49.950
FREQ,20181011083315,49.935
FREQ,20181011083330,49.940
FREQ,20181011083345,49.950
FREQ,20181011083400,49.975
FREQ,20181011083415,49.927
FREQ,20181011083430,49.977
FREQ,20181011083445,49.980
FREQ,20181011083500,49.962
FREQ,20181011083515,49.995
FREQ,20181011083530,49.957
FREQ,20181011083545,49.965
FREQ,20181011083600,50.022
FREQ,20181011083615,50.015
FREQ,20181011083630,50.030
FREQ,20181011083645,50.032
FREQ,20181011083700,50.010
FREQ,20181011083715,50.005
FREQ,20181011083730,50.040
FREQ,20181011083745,50.027
FREQ,20181011083800,50.032
FREQ,20181011083815,50.045
FREQ,20181011083830,50.060
FREQ,20181011083845,50.050
FREQ,20181011083900,50.077
FREQ,20181011083915,50.100
FREQ,20181011083930,50.092
FREQ,20181011083945,50.070
FREQ,20181011084000,50.090
FREQ,20181011084015,50.067
FREQ,20181011084030,50.062
FREQ,20181011084045,50.065
FREQ,20181011084100,50.065
FREQ,20181011084115,50.075
FREQ,20181011084130,50.047
FREQ,20181011084145,50.040
FREQ,20181011084200,50.022
FREQ,20181011084215,50.060
FREQ,20181011084230,50.062
FREQ,20181011084245,50.055
FREQ,20181011084300,50.050
FREQ,20181011084315,50.057
FREQ,20181011084330,50.075
FREQ,20181011084345,50.085
FREQ,20181011084400,50.055
FREQ,20181011084415,50.065
FREQ,20181011084430,50.062
FREQ,20181011084445,50.055
FREQ,20181011084500,50.015
FREQ,20181011084515,50.010
FREQ,20181011084530,50.015
FREQ,20181011084545,50.010
FREQ,20181011084600,49.985
FREQ,20181011084615,49.997
FREQ,20181011084630,49.995
FREQ,20181011084645,49.977
FREQ,20181011084700,50.010
FREQ,20181011084715,50.010
FREQ,20181011084730,50.002
FREQ,20181011084745,49.987
FREQ,20181011084800,49.970
FREQ,20181011084815,49.992
FREQ,20181011084830,49.970
FREQ,20181011084845,49.962
FREQ,20181011084900,49.940
FREQ,20181011084915,49.960
FREQ,20181011084930,49.955
FREQ,20181011084945,49.950
FREQ,20181011085000,49.962
FREQ,20181011085015,49.945
FREQ,20181011085030,49.922
FREQ,20181011085045,49.920
FREQ,20181011085100,49.927
FREQ,20181011085115,49.902
FREQ,20181011085130,49.915
FREQ,20181011085145,49.930
FREQ,20181011085200,49.905
FREQ,20181011085215,49.897
FREQ,20181011085230,49.895
FREQ,20181011085245,49.887
FREQ,20181011085300,49.905
FREQ,20181011085315,49.902
FREQ,20181011085330,49.895
FREQ,20181011085345,49.907
FREQ,20181011085400,49.895
FREQ,20181011085415,49.907
FREQ,20181011085430,49.880
FREQ,20181011085445,49.912
FREQ,20181011085500,49.897
FREQ,20181011085515,49.920
FREQ,20181011085530,49.925
FREQ,20181011085545,49.912
FREQ,20181011085600,49.912
FREQ,20181011085615,49.917
FREQ,20181011085630,49.880
FREQ,20181011085645,49.890
FREQ,20181011085700,49.882
FREQ,20181011085715,49.880
FREQ,20181011085730,49.870
FREQ,20181011085745,49.907
FREQ,20181011085800,49.897
FREQ,20181011085815,49.862
FREQ,20181011085830,49.880
FREQ,20181011085845,49.880
FREQ,20181011085900,49.875
FREQ,20181011085915,49.870
FREQ,20181011085930,49.875
FREQ,20181011085945,49.895
FREQ,20181011090000,49.887
FREQ,20181011090015,49.870
FREQ,20181011090030,49.882
FREQ,20181011090045,49.885
FREQ,20181011090100,49.870
FREQ,20181011090115,49.882
FREQ,20181011090130,49.877
FREQ,20181011090145,49.897
FREQ,20181011090200,49.890
FREQ,20181011090215,49.867
FREQ,20181011090230,49.867
FREQ,20181011090245,49.857
FREQ,20181011090300,49.862
FREQ,20181011090315,49.862
FREQ,20181011090330,49.862
FREQ,20181011090345,49.865
FREQ,20181011090400,49.877
FREQ,20181011090415,49.828
FREQ,20181011090430,49.840
FREQ,20181011090445,49.840
FREQ,20181011090500,49.855
FREQ,20181011090515,49.840
FREQ,20181011090530,49.835
FREQ,20181011090545,49.880
FREQ,20181011090600,49.880
FREQ,20181011090615,49.875
FREQ,20181011090630,49.862
FREQ,20181011090645,49.875
FREQ,20181011090700,49.897
FREQ,20181011090715,49.915
FREQ,20181011090730,49.945
FREQ,20181011090745,49.942
FREQ,20181011090800,49.955
FREQ,20181011090815,49.955
FREQ,20181011090830,49.950
FREQ,20181011090845,49.935
FREQ,20181011090900,49.952
FREQ,20181011090915,49.960
FREQ,20181011090930,49.960
FREQ,20181011090945,49.982
FREQ,20181011091000,49.980
FREQ,20181011091015,49.955
FREQ,20181011091030,49.985
FREQ,20181011091045,49.982
FREQ,20181011091100,49.972
FREQ,20181011091115,49.970
FREQ,20181011091130,49.972
FREQ,20181011091145,49.975
FREQ,20181011091200,49.985
FREQ,20181011091215,50.012
FREQ,20181011091230,49.997
FREQ,20181011091245,50.022
FREQ,20181011091300,50.032
FREQ,20181011091315,50.012
FREQ,20181011091330,50.002
FREQ,20181011091345,50.047
FREQ,20181011091400,50.042
FREQ,20181011091415,50.030
FREQ,20181011091430,50.007
FREQ,20181011091445,50.037
FREQ,20181011091500,50.020
FREQ,20181011091515,50.032
FREQ,20181011091530,49.942
FREQ,20181011091545,49.905
FREQ,20181011091600,49.942
FREQ,20181011091615,49.862
FREQ,20181011091630,49.887
FREQ,20181011091645,49.910
FREQ,20181011091700,49.920
FREQ,20181011091715,49.902
FREQ,20181011091730,49.892
FREQ,20181011091745,49.880
FREQ,20181011091800,49.870
FREQ,20181011091815,49.852
FREQ,20181011091830,49.860
FREQ,20181011091845,49.855
FREQ,20181011091900,49.850
FREQ,20181011091915,49.850
FREQ,20181011091930,49.857
FREQ,20181011091945,49.875
FREQ,20181011092000,49.877
FREQ,20181011092015,49.902
FREQ,20181011092030,49.930
FREQ,20181011092045,49.952
FREQ,20181011092100,49.937
FREQ,20181011092115,49.935
FREQ,20181011092130,49.945
FREQ,20181011092145,49.987
FREQ,20181011092200,50.007
FREQ,20181011092215,50.002
FREQ,20181011092230,50.015
FREQ,20181011092245,49.980
FREQ,20181011092300,49.985
FREQ,20181011092315,50.000
FREQ,20181011092330,50.015
FREQ,20181011092345,50.002
FREQ,20181011092400,50.030
FREQ,20181011092415,50.047
FREQ,20181011092430,50.055
FREQ,20181011092445,50.050
FREQ,20181011092500,50.037
FREQ,20181011092515,50.062
FREQ,20181011092530,50.065
FREQ,20181011092545,50.077
FREQ,20181011092600,50.105
FREQ,20181011092615,50.062
FREQ,20181011092630,50.065
FREQ,20181011092645,50.087
FREQ,20181011092700,50.055
FREQ,20181011092715,50.037
FREQ,20181011092730,50.052
FREQ,20181011092745,50.062
FREQ,20181011092800,50.057
FREQ,20181011092815,50.050
FREQ,20181011092830,50.035
FREQ,20181011092845,50.035
FREQ,20181011092900,50.030
FREQ,20181011092915,50.022
FREQ,20181011092930,49.997
FREQ,20181011092945,50.027
FREQ,20181011093000,50.030
FREQ,20181011093015,50.042
FREQ,20181011093030,50.042
FREQ,20181011093045,50.065
FREQ,20181011093100,50.047
FREQ,20181011093115,50.050
FREQ,20181011093130,50.042
FREQ,20181011093145,50.065
FREQ,20181011093200,50.055
FREQ,20181011093215,50.072
FREQ,20181011093230,50.065
FREQ,20181011093245,50.062
FREQ,20181011093300,50.025
FREQ,20181011093315,50.060
FREQ,20181011093330,50.017
FREQ,20181011093345,50.080
FREQ,20181011093400,50.060
FREQ,20181011093415,50.070
FREQ,20181011093430,50.055
FREQ,20181011093445,50.065
FREQ,20181011093500,50.052
FREQ,20181011093515,50.040
FREQ,20181011093530,50.035
FREQ,20181011093545,50.032
FTR,5513
